C,C,W,W,W,D,D,G,UTIL,,Instructions
,,,,,,,,,,C,Carl Soderberg (7729552),Carl Soderberg,7729552,4300,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,C,Jordan Staal (7729446),Jordan Staal,7729446,4200,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,Mark Streit (7729845),Mark Streit,7729845,4200,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,LW,Chris Kunitz (7729595),Chris Kunitz,7729595,4200,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,LW,Carl Hagelin (7729604),Carl Hagelin,7729604,4200,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,D,Kris Russell (7729866),Kris Russell,7729866,4200,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,RW,Justin Williams (7729728),Justin Williams,7729728,4200,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,D,Matt Niskanen (7729890),Matt Niskanen,7729890,4200,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,D,Marc-Edouard Vlasic (7729891),Marc-Edouard Vlasic,7729891,4200,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,RW,Jarome Iginla (7729791),Jarome Iginla,7729791,4200,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,C,Adam Henrique (7729449),Adam Henrique,7729449,4100,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,LW,Sebastian Aho (7729572),Sebastian Aho,7729572,4100,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,C,Brandon Sutter (7729454),Brandon Sutter,7729454,4100,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,C,Kevin Hayes (7729455),Kevin Hayes,7729455,4100,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Michael Del Zotto (7729850),Michael Del Zotto,7729850,4100,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Andrej Sekera (7729867),Andrej Sekera,7729867,4100,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,C,Tyler Bozak (7729504),Tyler Bozak,7729504,4100,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,LW,Dustin Brown (7729619),Dustin Brown,7729619,4100,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,RW,Teddy Purcell (7729744),Teddy Purcell,7729744,4100,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,RW,Leo Komarov (7729747),Leo Komarov,7729747,4100,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,Morgan Rielly (7729924),Morgan Rielly,7729924,4100,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,LW,Cody Eakin (7729659),Cody Eakin,7729659,4100,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,RW,Drew Stafford (7729781),Drew Stafford,7729781,4100,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,C,Brad Richardson (7729550),Brad Richardson,7729550,4100,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,RW,Shane Doan (7729790),Shane Doan,7729790,4100,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,C,Elias Lindholm (7729451),Elias Lindholm,7729451,4000,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,Noah Hanifin (7729820),Noah Hanifin,7729820,4000,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,LW,Sven Baertschi (7729578),Sven Baertschi,7729578,4000,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,RW,Jannik Hansen (7729693),Jannik Hansen,7729693,4000,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,LW,Matt Read (7729588),Matt Read,7729588,4000,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,LW,Scott Wilson (7729605),Scott Wilson,7729605,4000,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,D,Oscar Klefbom (7729875),Oscar Klefbom,7729875,4000,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,LW,Joonas Donskoi (7729613),Joonas Donskoi,7729613,4000,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,C,Frank Vatrano (7729524),Frank Vatrano,7729524,4000,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,LW,Ryan Spooner (7729637),Ryan Spooner,7729637,4000,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,LW,Artturi Lehkonen (7729641),Artturi Lehkonen,7729641,4000,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,D,Dion Phaneuf (7729945),Dion Phaneuf,7729945,4000,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,C,Mathieu Perreault (7729536),Mathieu Perreault,7729536,4000,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,D,Tyler Myers (7729969),Tyler Myers,7729969,4000,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,C,Dylan Strome (7729559),Dylan Strome,7729559,4000,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,RW,Anthony Duclair (7729800),Anthony Duclair,7729800,4000,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,LW,Joakim Nordstrom (7729567),Joakim Nordstrom,7729567,3900,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,LW,Pavel Zacha (7729571),Pavel Zacha,7729571,3900,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,RW,P.A. Parenteau (7729682),P.A. Parenteau,7729682,3900,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,RW,Teuvo Teravainen (7729687),Teuvo Teravainen,7729687,3900,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,C,Bo Horvat (7729463),Bo Horvat,7729463,3900,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Trevor Daley (7729865),Trevor Daley,7729865,3900,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,RW,Joel Ward (7729732),Joel Ward,7729732,3900,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,C,Riley Nash (7729519),Riley Nash,7729519,3900,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,RW,Andrew Shaw (7729757),Andrew Shaw,7729757,3900,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,C,Mike Ribeiro (7729525),Mike Ribeiro,7729525,3900,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,C,Ryan Dzingel (7729532),Ryan Dzingel,7729532,3900,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,RW,Jean-Gabriel Pageau (7729772),Jean-Gabriel Pageau,7729772,3900,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,RW,Devante Smith-Pelly (7729685),Devante Smith-Pelly,7729685,3800,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,C,Brandon Pirri (7729459),Brandon Pirri,7729459,3800,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Ben Hutton (7729839),Ben Hutton,7729839,3800,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,LW,Riley Sheahan (7729587),Riley Sheahan,7729587,3800,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,C,Matt Cullen (7729479),Matt Cullen,7729479,3800,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,LW,Conor Sheary (7729607),Conor Sheary,7729607,3800,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,D,Justin Schultz (7729882),Justin Schultz,7729882,3800,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,D,Dmitry Orlov (7729899),Dmitry Orlov,7729899,3800,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,D,Nikita Zaitsev (7729927),Nikita Zaitsev,7729927,3800,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,LW,Matt Beleskey (7729634),Matt Beleskey,7729634,3800,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,D,Ryan Ellis (7729952),Ryan Ellis,7729952,3800,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,LW,Tobias Rieder (7729675),Tobias Rieder,7729675,3800,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,RW,Mikko Rantanen (7729801),Mikko Rantanen,7729801,3800,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,RW,Andrej Nestrasil (7729686),Andrej Nestrasil,7729686,3700,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,Jaccob Slavin (7729814),Jaccob Slavin,7729814,3700,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,Christopher Tanev (7729833),Christopher Tanev,7729833,3700,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Niklas Kronwall (7729843),Niklas Kronwall,7729843,3700,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,D,Jake Gardiner (7729914),Jake Gardiner,7729914,3700,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,C,David Desharnais (7729520),David Desharnais,7729520,3700,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,D,Nathan Beaulieu (7729938),Nathan Beaulieu,7729938,3700,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,D,Mattias Ekholm (7729958),Mattias Ekholm,7729958,3700,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Cody Ceci (7729961),Cody Ceci,7729961,3700,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,LW,Jamie McGinn (7729671),Jamie McGinn,7729671,3700,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,RW,Blake Comeau (7729793),Blake Comeau,7729793,3700,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,RW,Jesper Fast (7729697),Jesper Fast,7729697,3600,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,LW,Michael Raffl (7729591),Michael Raffl,7729591,3600,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Radko Gudas (7729852),Radko Gudas,7729852,3600,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Ivan Provorov (7729863),Ivan Provorov,7729863,3600,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Adam Larsson (7729874),Adam Larsson,7729874,3600,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,D,Karl Alzner (7729892),Karl Alzner,7729892,3600,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,C,Calle Jarnkrok (7729531),Calle Jarnkrok,7729531,3600,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,LW,Antoine Roussel (7729661),Antoine Roussel,7729661,3600,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,RW,Brett Ritchie (7729786),Brett Ritchie,7729786,3600,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,RW,Kyle Connor (7729788),Kyle Connor,7729788,3600,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,D,Kevin Klein (7729823),Kevin Klein,7729823,3500,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Philip Larsen (7729831),Philip Larsen,7729831,3500,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Brandon Manning (7729857),Brandon Manning,7729857,3500,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Danny DeKeyser (7729859),Danny DeKeyser,7729859,3500,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,D,Olli Maatta (7729881),Olli Maatta,7729881,3500,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,D,Brooks Orpik (7729887),Brooks Orpik,7729887,3500,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,D,Justin Braun (7729896),Justin Braun,7729896,3500,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,C,Peter Holland (7729506),Peter Holland,7729506,3500,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,RW,Nikita Soshnikov (7729750),Nikita Soshnikov,7729750,3500,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,RW,Austin Czarnik (7729762),Austin Czarnik,7729762,3500,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,D,Brandon Carlo (7729944),Brandon Carlo,7729944,3500,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,LW,Colin Wilson (7729648),Colin Wilson,7729648,3500,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,RW,Kevin Fiala (7729774),Kevin Fiala,7729774,3500,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,C,Radek Faksa (7729542),Radek Faksa,7729542,3500,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,C,Devin Shore (7729543),Devin Shore,7729543,3500,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,C,Mikhail Grigorenko (7729555),Mikhail Grigorenko,7729555,3500,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,RW,Joe Colborne (7729796),Joe Colborne,7729796,3500,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,D,Andy Greene (7729804),Andy Greene,7729804,3400,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,LW,Pavel Buchnevich (7729582),Pavel Buchnevich,7729582,3400,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,RW,Jake Virtanen (7729701),Jake Virtanen,7729701,3400,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Dan Girardi (7729825),Dan Girardi,7729825,3400,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,RW,Dale Weise (7729708),Dale Weise,7729708,3400,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,RW,Andreas Athanasiou (7729712),Andreas Athanasiou,7729712,3400,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,D,Ryan Sproul (7729854),Ryan Sproul,7729854,3400,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,RW,Zack Kassian (7729721),Zack Kassian,7729721,3400,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,D,Darnell Nurse (7729885),Darnell Nurse,7729885,3400,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,C,Lars Eller (7729493),Lars Eller,7729493,3400,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,LW,Zach Hyman (7729625),Zach Hyman,7729625,3400,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,Connor Carrick (7729925),Connor Carrick,7729925,3400,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,John-Michael Liles (7729931),John-Michael Liles,7729931,3400,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,D,Alexei Emelin (7729937),Alexei Emelin,7729937,3400,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,LW,Clarke MacArthur (7729644),Clarke MacArthur,7729644,3400,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,LW,Tom Pyatt (7729647),Tom Pyatt,7729647,3400,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,LW,Shawn Matthias (7729657),Shawn Matthias,7729657,3400,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,D,Toby Enstrom (7729967),Toby Enstrom,7729967,3400,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,C,Jordan Martinook (7729556),Jordan Martinook,7729556,3400,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,D,Patrick Wiercioch (7729992),Patrick Wiercioch,7729992,3400,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,LW,Reid Boucher (7729568),Reid Boucher,7729568,3300,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Ron Hainsey (7729802),Ron Hainsey,7729802,3300,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,Ben Lovejoy (7729805),Ben Lovejoy,7729805,3300,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,LW,Alexandre Burrows (7729574),Alexandre Burrows,7729574,3300,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,RW,Jack Skille (7729692),Jack Skille,7729692,3300,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Nick Holden (7729829),Nick Holden,7729829,3300,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,RW,Nick Cousins (7729711),Nick Cousins,7729711,3300,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Andrew MacDonald (7729847),Andrew MacDonald,7729847,3300,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,D,Brandon Davidson (7729872),Brandon Davidson,7729872,3300,Edm@Pit 07:00PM ET,Edm,
,,,,,,,,,,RW,Tommy Wingels (7729733),Tommy Wingels,7729733,3300,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,D,David Schlemko (7729893),David Schlemko,7729893,3300,SJ@Was 07:00PM ET,SJ,
,,,,,,,,,,LW,Josh Leivo (7729627),Josh Leivo,7729627,3300,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,C,Chris Kelly (7729527),Chris Kelly,7729527,3300,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,C,Mattias Janmark (7729546),Mattias Janmark,7729546,3300,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,D,Jordie Benn (7729971),Jordie Benn,7729971,3300,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,LW,Beau Bennett (7729566),Beau Bennett,7729566,3200,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,RW,Phillip Di Giuseppe (7729688),Phillip Di Giuseppe,7729688,3200,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,C,Oscar Lindberg (7729457),Oscar Lindberg,7729457,3200,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Brady Skjei (7729838),Brady Skjei,7729838,3200,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,C,Pierre-Edouard Bellemare (7729476),Pierre-Edouard Bellemare,7729476,3200,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,LW,Drew Miller (7729583),Drew Miller,7729583,3200,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,D,Brendan Smith (7729848),Brendan Smith,7729848,3200,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,RW,Eric Fehr (7729716),Eric Fehr,7729716,3200,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,LW,Dwight King (7729622),Dwight King,7729622,3200,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,LW,Connor Brown (7729630),Connor Brown,7729630,3200,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,Roman Polak (7729910),Roman Polak,7729910,3200,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,RW,Jimmy Hayes (7729754),Jimmy Hayes,7729754,3200,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,D,Kevan Miller (7729936),Kevan Miller,7729936,3200,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,D,Greg Pateryn (7729941),Greg Pateryn,7729941,3200,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,D,Colin Miller (7729942),Colin Miller,7729942,3200,Bos@Mon 07:30PM ET,Bos,
,,,,,,,,,,RW,Joel Armia (7729785),Joel Armia,7729785,3200,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,D,Johnny Oduya (7729966),Johnny Oduya,7729966,3200,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,D,Josh Morrissey (7729980),Josh Morrissey,7729980,3200,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,D,Luke Schenn (7729988),Luke Schenn,7729988,3200,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,D,Connor Murphy (7729997),Connor Murphy,7729997,3200,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,D,Brett Pesce (7729816),Brett Pesce,7729816,3100,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,Marc Staal (7729824),Marc Staal,7729824,3100,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,D,Erik Gudbranson (7729834),Erik Gudbranson,7729834,3100,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Nick Schultz (7729842),Nick Schultz,7729842,3100,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,RW,Brett Connolly (7729734),Brett Connolly,7729734,3100,SJ@Was 07:00PM ET,Was,
,,,,,,,,,,C,Ben Smith (7729508),Ben Smith,7729508,3100,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,C,Nick Shore (7729511),Nick Shore,7729511,3100,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,D,Matt Hunwick (7729911),Matt Hunwick,7729911,3100,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,C,Torrey Mitchell (7729518),Torrey Mitchell,7729518,3100,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,LW,Patrik Nemeth (7729660),Patrik Nemeth,7729660,3100,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,D,Dan Hamhuis (7729963),Dan Hamhuis,7729963,3100,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,D,Paul Postma (7729970),Paul Postma,7729970,3100,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,C,Jay McClement (7729444),Jay McClement,7729444,3000,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,LW,Joseph Blandisi (7729569),Joseph Blandisi,7729569,3000,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,D,Ryan Murphy (7729810),Ryan Murphy,7729810,3000,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,Yohann Auvitu (7729821),Yohann Auvitu,7729821,3000,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,LW,Markus Granlund (7729579),Markus Granlund,7729579,3000,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,LW,Jayson Megna (7729581),Jayson Megna,7729581,3000,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,C,Scott Laughton (7729475),Scott Laughton,7729475,3000,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,LW,Garrett Wilson (7729603),Garrett Wilson,7729603,3000,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,RW,Bryan Rust (7729723),Bryan Rust,7729723,3000,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,D,Derrick Pouliot (7729880),Derrick Pouliot,7729880,3000,Edm@Pit 07:00PM ET,Pit,
,,,,,,,,,,RW,Devin Setoguchi (7729742),Devin Setoguchi,7729742,3000,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,D,Martin Marincin (7729919),Martin Marincin,7729919,3000,LA@Tor 07:30PM ET,Tor,
,,,,,,,,,,D,Brayden McNabb (7729922),Brayden McNabb,7729922,3000,LA@Tor 07:30PM ET,LA,
,,,,,,,,,,LW,Paul Byron (7729636),Paul Byron,7729636,3000,Bos@Mon 07:30PM ET,Mon,
,,,,,,,,,,LW,Harry Zolnierczyk (7729650),Harry Zolnierczyk,7729650,3000,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,RW,Miikka Salomaki (7729771),Miikka Salomaki,7729771,3000,Ott@Nsh 08:00PM ET,Nsh,
,,,,,,,,,,D,Marc Methot (7729947),Marc Methot,7729947,3000,Ott@Nsh 08:00PM ET,Ott,
,,,,,,,,,,C,Justin Dowling (7729539),Justin Dowling,7729539,3000,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,C,Adam Lowry (7729541),Adam Lowry,7729541,3000,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,LW,Curtis McKenzie (7729662),Curtis McKenzie,7729662,3000,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,LW,Marko Dano (7729663),Marko Dano,7729663,3000,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,RW,Lauri Korpikoski (7729782),Lauri Korpikoski,7729782,3000,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,RW,Adam Cracknell (7729783),Adam Cracknell,7729783,3000,Dal@Wpg 08:00PM ET,Dal,
,,,,,,,,,,D,Ben Chiarot (7729973),Ben Chiarot,7729973,3000,Dal@Wpg 08:00PM ET,Wpg,
,,,,,,,,,,LW,Gabriel Bourque (7729672),Gabriel Bourque,7729672,3000,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,LW,Andreas Martinsen (7729679),Andreas Martinsen,7729679,3000,Ari@Col 09:00PM ET,Col,
,,,,,,,,,,LW,Lawson Crouse (7729680),Lawson Crouse,7729680,3000,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,D,Jakob Chychrun (7730002),Jakob Chychrun,7730002,3000,Ari@Col 09:00PM ET,Ari,
,,,,,,,,,,C,Vernon Fiddler (7729443),Vernon Fiddler,7729443,2900,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,C,Jacob Josefson (7729447),Jacob Josefson,7729447,2900,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,LW,Viktor Stalberg (7729563),Viktor Stalberg,7729563,2900,Car@NJ 07:00PM ET,Car,
,,,,,,,,,,D,John Moore (7729806),John Moore,7729806,2900,Car@NJ 07:00PM ET,NJ,
,,,,,,,,,,C,Brendan Gaunce (7729462),Brendan Gaunce,7729462,2900,Van@NYR 07:00PM ET,Van,
,,,,,,,,,,D,Adam Clendening (7729835),Adam Clendening,7729835,2900,Van@NYR 07:00PM ET,NYR,
,,,,,,,,,,C,Jordan Weal (7729471),Jordan Weal,7729471,2900,Det@Phi 07:00PM ET,Phi,
,,,,,,,,,,C,Luke Glendening (7729474),Luke Glendening,7729474,2900,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,D,Jonathan Ericsson (7729846),Jonathan Ericsson,7729846,2900,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,D,Alexey Marchenko (7729856),Alexey Marchenko,7729856,2900,Det@Phi 07:00PM ET,Det,
,,,,,,,,,,LW,Tom Kuhnhackl (7729601),Tom Kuhnhackl,7729601,2900,Edm@Pit 07:00PM ET,Pit,
